url;id;title
/watch?v=6Z8yUX3JE-c&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=697;6Z8yUX3JE-c;Ravyn Lenae - Crush EP REVIEW
/watch?v=SUi5leRIR80&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=698;SUi5leRIR80;Björk: Worst to Best
/watch?v=q1bvVAqXx3Q&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=699;q1bvVAqXx3Q;Weekly Track Roundup: 2/18 (Frank Ocean, Kero Kero Bonito, SOPHIE, Courtney Barnett)
/watch?v=t3CA5MUoE6Q&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=700;t3CA5MUoE6Q;YUNOREVIEW: February 2018
/watch?v=TcMeRrIJe1M&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=701;TcMeRrIJe1M;Various Artists - Black Panther The Album ALBUM REVIEW
/watch?v=ZrtQrGLNJwU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=702;ZrtQrGLNJwU;TND Podcast #59: 20 Love Songs w/ Wifey
/watch?v=slBC3h48xgQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=703;slBC3h48xgQ;Daymé Arocena - Cubafonía ALBUM REVIEW
/watch?v=eQ3Wd60Qddw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=704;eQ3Wd60Qddw;MGMT - Little Dark Age ALBUM REVIEW
/watch?v=exzlWZlbcU4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=705;exzlWZlbcU4;Weekly Track Roundup: 2/11 (Kendrick Lamar & Q-TIP, BlocBoy JB & Drake, Noah Cyrus, Ought)
/watch?v=DpXe5kbKVtM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=706;DpXe5kbKVtM;Tribulation - Down Below ALBUM REVIEW
/watch?v=rz7KzrrAbzo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=707;rz7KzrrAbzo;Tiny Moving Parts - Swell ALBUM REVIEW
/watch?v=3DEtgItwWt0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=708;3DEtgItwWt0;No Age - Snares Like A Haircut ALBUM REVIEW
/watch?v=gPdD04_9A9A&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=709;gPdD04_9A9A;Rich Brian - Amen ALBUM REVIEW
/watch?v=tKHC0X2EwAs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=710;tKHC0X2EwAs;Justin Timberlake - Man of the Woods ALBUM REVIEW
/watch?v=gmlOJPAQHAE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=711;gmlOJPAQHAE;Weekly Track Roundup: 2/4 (The Weeknd, Kendrick Lamar, CHVRCHES, The Streets, Iggy Azalea)
/watch?v=tMgNfu4-wgw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=712;tMgNfu4-wgw;Gucci Mane - El Gato: The Human Glacier ALBUM REVIEW
/watch?v=W3SopqFy2eg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=713;W3SopqFy2eg;Portal - Ion ALBUM REVIEW
/watch?v=J8qVaBy42Xg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=714;J8qVaBy42Xg;Ty Segall - Freedom's Goblin ALBUM REVIEW
/watch?v=sxL5lPZLbQU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=715;sxL5lPZLbQU;60th Grammy Awards Recap and Reaction!
/watch?v=cTYg1mAd8tA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=716;cTYg1mAd8tA;Migos - Culture II ALBUM REVIEW
/watch?v=LxVfshdEKt4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=717;LxVfshdEKt4;Kanye West - The Life of Pablo REDUX REVIEW
/watch?v=tnYKOhCMrj4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=718;tnYKOhCMrj4;Weekly Track Roundup: 1/28 (Jack White, Migos, The Voidz, James Blake, Lil Wayne)
/watch?v=FnjOReNf4Go&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=719;FnjOReNf4Go;Fall Out Boy's Mania: NOT GOOD
/watch?v=KQXYdub4Af4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=720;KQXYdub4Af4;EDEN - vertigo ALBUM REVIEW
/watch?v=tN1PUSSybYA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=721;tN1PUSSybYA;Tune-Yards - I Can Feel You Creep Into My Private Life ALBUM REVIEW
/watch?v=0zOprEiOOyc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=722;0zOprEiOOyc;Listening To Computer-Generated Metal
/watch?v=C0C-ZtZapNM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=723;C0C-ZtZapNM;First Aid Kit - Ruins ALBUM REVIEW
/watch?v=S9gg0JOTF2E&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=724;S9gg0JOTF2E;JPEGMAFIA - Veteran ALBUM REVIEW
/watch?v=z_ixgs91B-g&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=725;z_ixgs91B-g;Weekly Track Roundup: 1/21 (NEW DRAKE SONGS)
/watch?v=iOec_uiEzJg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=726;iOec_uiEzJg;Lil Skies - Life of a Dark Rose MIXTAPE REVIEW
/watch?v=_zZhWdRpDHk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=727;_zZhWdRpDHk;YUNOREVIEW: December 2017 (Ty Dolla $ign, U2, Godflesh, G-Eazy)
/watch?v=p6T46TrMB80&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=728;p6T46TrMB80;King Gizzard & The Lizard Wizard - Gumboot Soup ALBUM REVIEW
/watch?v=r98hKTgtKiU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=729;r98hKTgtKiU;CupcakKe - Ephorize ALBUM REVIEW
/watch?v=WY1cW0FZxm0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=730;WY1cW0FZxm0;Jeff Rosenstock - Post- ALBUM REVIEW
/watch?v=8EX_JdKwyOw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=731;8EX_JdKwyOw;Weekly Track Roundup: 1/15 (Jack White, Justin Timberlake, Jay Rock and More!)
/watch?v=RUAXoNP9WiU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=732;RUAXoNP9WiU;Aphex Twin - Selected Ambient Works 85-92 ALBUM REVIEW
/watch?v=s2JoHn31pyw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=733;s2JoHn31pyw;Albums I'm Anticipating In 2018
/watch?v=Z--fCH6D_xQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=734;Z--fCH6D_xQ;Ween - Chocolate and Cheese ALBUM REVIEW
/watch?v=-pbadnjeRhY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=735;-pbadnjeRhY;Lauryn Hill - The Miseducation of Lauryn Hill ALBUM REVIEW
/watch?v=oKl3pPQ-IRc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=736;oKl3pPQ-IRc;Michael Jackson - Thriller ALBUM REVIEW
/watch?v=6aq9epwmMKo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=737;6aq9epwmMKo;Daft Punk - Discovery ALBUM REVIEW
/watch?v=SipouoqLyxM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=738;SipouoqLyxM;Charli XCX - Pop 2 MIXTAPE REVIEW
/watch?v=LAEe4bj6cLA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=739;LAEe4bj6cLA;N.E.R.D - NO_ONE EVER REALLY DIES ALBUM REVIEW
/watch?v=LxU-y-udwlA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=740;LxU-y-udwlA;Travis Scott & Quavo - Huncho Jack, Jack Huncho ALBUM REVIEW
/watch?v=uMn-d0uT6z0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=741;uMn-d0uT6z0;10 Worst Songs of My Adolescence Pt. 2
/watch?v=_O0aFzjysn0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=742;_O0aFzjysn0;Nickthony Nametano 2017: A Supercut
/watch?v=YU-MFIbWsK4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=743;YU-MFIbWsK4;Top 50 Albums of 2017
/watch?v=jTW5_KvkGoE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=744;jTW5_KvkGoE;Top 50 Singles of 2017
/watch?v=Lc_b_5Ewq74&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=745;Lc_b_5Ewq74;10 Worst Albums of 2017
/watch?v=_s1NfR6tjRY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=746;_s1NfR6tjRY;10 Worst Singles of 2017
/watch?v=TVcu3R_qLFM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=747;TVcu3R_qLFM;Top 15 EPs of 2017
/watch?v=14Py6kcxKKQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=748;14Py6kcxKKQ;Eminem - Revival ALBUM REVIEW
/watch?v=4SsE52JdnVc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=749;4SsE52JdnVc;VINYL UPDATE: 12-17-17 (Flower Boy, Prince, Akira Symphonic Suite, Ramones)
/watch?v=-5qQvKlPYjo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=750;-5qQvKlPYjo;Chris Stapleton - From A Room, Vol. 2 ALBUM REVIEW
/watch?v=sL0YnMbzmow&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=751;sL0YnMbzmow;Brockhampton - Saturation III ALBUM REVIEW
/watch?v=h_k1muvplJU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=752;h_k1muvplJU;Big Sean & Metro Boomin - Double or Nothing ALBUM REVIEW
/watch?v=STeN0JQkatw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=753;STeN0JQkatw;Top 10 Music Memes of 2017
/watch?v=E54_Y06Gyk0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=754;E54_Y06Gyk0;Quality Control - Control The Streets, Vol. 1 COMPILATION REVIEW
/watch?v=sdKg4hREYt8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=755;sdKg4hREYt8;Weekly Track Roundup: 12/10 (Eminem, Quavo, Nicki Minaj, Russ, Charli XCX, Sufjan Stevens)
/watch?v=7KQyTYscOpk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=756;7KQyTYscOpk;Princess Nokia - 1992 Deluxe ALBUM REVIEW
/watch?v=aXHFPuiFjzA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=757;aXHFPuiFjzA;Makaya McCraven - Highly Rare ALBUM REVIEW
/watch?v=2WnDjpoMxjE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=758;2WnDjpoMxjE;Prurient - Rainbow Mirror ALBUM REVIEW
/watch?v=2P6KBsONYWo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=759;2P6KBsONYWo;Noel Gallagher's High Flying Birds - Who Built the Moon? ALBUM REVIEW
/watch?v=XGboPnsVrU0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=760;XGboPnsVrU0;Ibeyi - Ash ALBUM REVIEW
/watch?v=y-77qqjouwg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=761;y-77qqjouwg;Honorable Mentions of 2017
/watch?v=dSDbbWaXI9U&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=762;dSDbbWaXI9U;Glassjaw - Material Control ALBUM REVIEW
/watch?v=MnoiS8s4Qyo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=763;MnoiS8s4Qyo;Weekly Track Roundup: 12/3 (XMAS SINGLES SPECIAL!)
/watch?v=LSX82ylZhJ0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=764;LSX82ylZhJ0;Cyhi The Prynce - No Dope On Sundays ALBUM REVIEW
/watch?v=M29NZ7rj7BA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=765;M29NZ7rj7BA;GFOTY - GFOTYBUCKS COMPILATION REVIEW
/watch?v=4EXtbijQOgY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=766;4EXtbijQOgY;Rosalía - Los Ángeles ALBUM REVIEW
/watch?v=zjJ4L1GOrOA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=767;zjJ4L1GOrOA;60th Grammy Awards Picks and Predictions!!!
/watch?v=OKYedko0w8Y&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=768;OKYedko0w8Y;Hopsin - No Shame ALBUM REVIEW
/watch?v=T0TP8Ts__sQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=769;T0TP8Ts__sQ;15 Underrated Albums of 2017
/watch?v=ikquXWiyaj8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=770;ikquXWiyaj8;Björk - Utopia ALBUM REVIEW
/watch?v=PZs-si-SE1c&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=771;PZs-si-SE1c;YUNOREVIEW: November 2017 (Chris Brown, John Maus, Yelawolf, Bibio, Street Sects)
/watch?v=VaiMDDi8NJc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=772;VaiMDDi8NJc;Sharon Jones & The Dap-Kings - Soul of a Woman ALBUM REVIEW
/watch?v=JX54Kz7DaZQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=773;JX54Kz7DaZQ;King Gizzard & The Lizard Wizard - Polygondwanaland ALBUM REVIEW
/watch?v=YABApZSuUIA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=774;YABApZSuUIA;Jaden Smith - SYRE ALBUM REVIEW
/watch?v=Ghbw0DOaNHY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=775;Ghbw0DOaNHY;Armand Hammer - Rome ALBUM REVIEW
/watch?v=1moThJ2KXOs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=776;1moThJ2KXOs;Best & Worst Tracks: 11/19 (Björk and Jai Paul Hype!!!)
/watch?v=_NlQanKlme0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=777;_NlQanKlme0;VINYL UPDATE: 11-19-17 (Kendrick Lamar, King Gizzard, Radiohead, Loutallica)
/watch?v=tdcpjrCZMAc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=778;tdcpjrCZMAc;Liars - TFCF ALBUM REVIEW
/watch?v=vhlH7LmWlgE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=779;vhlH7LmWlgE;Destroyer - ken ALBUM REVIEW
/watch?v=JvQDSJk2QNE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=780;JvQDSJk2QNE;Yung Lean - Stranger ALBUM REVIEW
/watch?v=qDAxDcjgn-8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=781;qDAxDcjgn-8;Taylor Swift - Reputation ALBUM REVIEW
/watch?v=JLu1xs35rXM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=782;JLu1xs35rXM;Benjamin Clementine - I Tell A Fly ALBUM REVIEW
/watch?v=gV46UqL5GIQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=783;gV46UqL5GIQ;Best & Worst Tracks: 11/12 (New Eminem Single ft. Beyoncé!!!)
/watch?v=ZjByhSZLZEs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=784;ZjByhSZLZEs;Skepta - Vicious EP REVIEW
/watch?v=htvR_dBs3eg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=785;htvR_dBs3eg;Sam Smith - The Thrill of It All ALBUM REVIEW
/watch?v=WLDhNDAOw8k&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=786;WLDhNDAOw8k;Converge - The Dusk In Us ALBUM REVIEW
/watch?v=iQMN0dTmbnw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=787;iQMN0dTmbnw;IT CAME FROM BANDCAMP: The Revenge
/watch?v=FMfw5VuQgNI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=788;FMfw5VuQgNI;Rina Sawayama - RINA EP REVIEW
/watch?v=FPeMy9v0_oI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=789;FPeMy9v0_oI;Julien Baker - Turn Out the Lights ALBUM REVIEW
/watch?v=PoJehADEZ4g&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=790;PoJehADEZ4g;Joji - In Tongues EP REVIEW
/watch?v=OiI54tt1p-U&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=791;OiI54tt1p-U;Best & Worst Tracks: 11/5 (N.E.R.D & Rihanna, Taylor Swift, Converge, Gorillaz, CyHi)
/watch?v=V8WqUDSOVyA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=792;V8WqUDSOVyA;GREAT ALBUMS: October 2017
/watch?v=sxISrm03SHk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=793;sxISrm03SHk;21 Savage, Offset & Metro Boomin - Without Warning ALBUM REVIEW
/watch?v=_bk9VFReGyw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=794;_bk9VFReGyw;Weezer - Pacific Daydream ALBUM REVIEW
/watch?v=ivXWRxoLpfE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=795;ivXWRxoLpfE;Big K.R.I.T. - 4eva Is a Mighty Long Time ALBUM REVIEW
/watch?v=h9r1kIjo2aA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=796;h9r1kIjo2aA;Fever Ray - Plunge ALBUM REVIEW
/watch?v=zglUexTARC0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=797;zglUexTARC0;The World Is A Beautiful Place - Always Foreign ALBUM REVIEW
/watch?v=OFy45VzW-Ig&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=798;OFy45VzW-Ig;Best & Worst Tracks: 10/29 (Migos, Sam Smith, Tune-Yards, Noel Gallagher, Morrissey)
/watch?v=Rqji8DgXwcM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=799;Rqji8DgXwcM;YUNOREVIEW: October 2017 (Kamasi Washington, Susanne Sundfør, Miley Cyrus, Wu-Tang)
/watch?v=tfRfhunuCbI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=800;tfRfhunuCbI;Liam Gallagher - As You Were ALBUM REVIEW
/watch?v=CkA1sSU9MJA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=801;CkA1sSU9MJA;Future & Young Thug - Super Slimey MIXTAPE REVIEW
/watch?v=OGOO1os78z8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=802;OGOO1os78z8;Metallica: Worst to Best
/watch?v=tYtq_39Vek0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=803;tYtq_39Vek0;Joji - Will He TRACK REVIEW
/watch?v=UFvtS9JDllU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=804;UFvtS9JDllU;Lou the Human - Humaniac ALBUM REVIEW
/watch?v=ADqQCsoUA90&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=805;ADqQCsoUA90;Best & Worst Tracks: 10/22 (SOPHIE, Taylor Swift, A Perfect Circle, MGMT, Frank Ocean)
/watch?v=1bkP7n6RhSk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=806;1bkP7n6RhSk;Primitive Man - Caustic ALBUM REVIEW
/watch?v=pI4uPs5dLRs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=807;pI4uPs5dLRs;Beck - Colors ALBUM REVIEW
/watch?v=sxssAArYRGA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=808;sxssAArYRGA;Gucci Mane - Mr. Davis ALBUM REVIEW
/watch?v=ft2cMWKc_u8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=809;ft2cMWKc_u8;King Krule - The OOZ ALBUM REVIEW
/watch?v=kupU1_uOmHw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=810;kupU1_uOmHw;St. Vincent - MASSEDUCTION ALBUM REVIEW
/watch?v=5iHufSOWdqg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=811;5iHufSOWdqg;Protomartyr - Relatives In Descent ALBUM REVIEW
/watch?v=9pwHvfONtyo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=812;9pwHvfONtyo;Best & Worst Tracks: 10/15 (Weezer, Will Smith, Ski Mask, Father John Misty, No Age)
/watch?v=rW4C65jSLIo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=813;rW4C65jSLIo;Trippie Redd - A Love Letter To You 2 MIXTAPE REVIEW
/watch?v=PWsug6Lx-V8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=814;PWsug6Lx-V8;Marilyn Manson - Heaven Upside Down ALBUM REVIEW
/watch?v=IFyq9sXtSRc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=815;IFyq9sXtSRc;Poppy - Poppy.Computer ALBUM REVIEW
/watch?v=6GcG0qDqWhY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=816;6GcG0qDqWhY;Kelela - Take Me Apart ALBUM REVIEW
/watch?v=rWUT9uCl9Es&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=817;rWUT9uCl9Es;Lil Pump - Self-Titled MIXTAPE REVIEW
/watch?v=anyV0owqOxg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=818;anyV0owqOxg;5 Reasons Ghostwriters Are OK
/watch?v=eir7AorIVXg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=819;eir7AorIVXg;Uncommon Nasa - Written At Night ALBUM REVIEW
/watch?v=2UZqIIy7pAk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=820;2UZqIIy7pAk;The Fader Response
/watch?v=datrlt_DGLs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=821;datrlt_DGLs;Iglooghost - Neō Wax Bloom ALBUM REVIEW
/watch?v=uOJW7JwgA6Q&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=822;uOJW7JwgA6Q;GREAT ALBUMS: September 2017
/watch?v=Uxmi5AcAFgg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=823;Uxmi5AcAFgg;Smokepurpp - Deadstar MIXTAPE REVIEW
/watch?v=lI6-C7dwz9k&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=824;lI6-C7dwz9k;Injury Reserve - Drive It Like It's Stolen EP REVIEW
/watch?v=t3Vdww9zlWY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=825;t3Vdww9zlWY;YUNOREVIEW: September 2017 (Prophets of Rage, Primus, G Herbo, Avey Tare)
/watch?v=B5lZ7M3Qkdk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=826;B5lZ7M3Qkdk;Best & Worst Tracks: 10/1 (Rich The Kid ft. Kendrick Lamar, PARTYNEXTDOOR, Converge, WESTSIDEDOOM)
/watch?v=S-elCjqboo0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=827;S-elCjqboo0;The Killers - Wonderful Wonderful ALBUM REVIEW ft. Spectrum Pulse
/watch?v=Und3xhfJUsU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=828;Und3xhfJUsU;Wolves In the Throne Room - Thrice Woven ALBUM REVIEW
/watch?v=-9vTnqL7W4s&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=829;-9vTnqL7W4s;Young Thug & Carnage - Young Martha EP REVIEW
/watch?v=sviePujguak&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=830;sviePujguak;Chelsea Wolfe - Hiss Spun ALBUM REVIEW
/watch?v=mJAD92rWdZI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=831;mJAD92rWdZI;Macklemore - Gemini ALBUM REVIEW
/watch?v=-K0wHtAc1t8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=832;-K0wHtAc1t8;Godspeed You! Black Emperor - Luciferian Towers ALBUM REVIEW
/watch?v=EnGPUH911nU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=833;EnGPUH911nU;Rapsody - Laila's Wisdom ALBUM REVIEW
/watch?v=dODwQFcIoKE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=834;dODwQFcIoKE;Memes Are the Future of Music Promotion
/watch?v=DE_44lZLPKw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=835;DE_44lZLPKw;Best & Worst Tracks: 9/24 (Hopsin, Marilyn Manson, Noah Cyrus, Bhad Bhabie, Wu-Tang)
/watch?v=ZWjmQ-6OcSI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=836;ZWjmQ-6OcSI;Foo Fighters - Concrete and Gold ALBUM REVIEW
/watch?v=NOvcBmZCRJ8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=837;NOvcBmZCRJ8;Myrkur - Mareridt ALBUM REVIEW
/watch?v=bdiGlNbz_Qc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=838;bdiGlNbz_Qc;Open Mike Eagle - Brick Body Kids Still Daydream ALBUM REVIEW
/watch?v=n8_qk3FrFjM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=839;n8_qk3FrFjM;Daniel Caesar - Freudian ALBUM REVIEW
/watch?v=Hlx4ONMtRFY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=840;Hlx4ONMtRFY;Ariel Pink - Dedicated to Bobby Jameson ALBUM REVIEW
/watch?v=OtC4THSrbQ8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=841;OtC4THSrbQ8;Brain's I'm Brain EP ft. Lil Dicky: NOT GOOD
/watch?v=odQcHCsW2YA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=842;odQcHCsW2YA;The National - Sleep Well Beast ALBUM REVIEW
/watch?v=NSvAh1fcnNY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=843;NSvAh1fcnNY;Best & Worst Tracks: 9/17 (Björk, Post Malone, BBNG, King Krule, Gucci Mane, Burial)
/watch?v=zSoh4uADfus&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=844;zSoh4uADfus;Nmesh - Pharma ALBUM REVIEW
/watch?v=BD7fSbQ01bs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=845;BD7fSbQ01bs;Alex Cameron - Forced Witness ALBUM REVIEW
/watch?v=AL5dCMlhtRg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=846;AL5dCMlhtRg;Corbin - Mourn ALBUM REVIEW
/watch?v=W9ysTOF7S8Q&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=847;W9ysTOF7S8Q;Alvvays - Antisocialites ALBUM REVIEW
/watch?v=6RymqLslg7s&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=848;6RymqLslg7s;Zola Jesus - Okovi ALBUM REVIEW
/watch?v=AuEKWOh8_HE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=849;AuEKWOh8_HE;Death From Above - Outrage! Is Now ALBUM REVIEW
/watch?v=jKAdZXNFt-0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=850;jKAdZXNFt-0;Best & Worst Tracks: 9/10 (GY!BE, St. Vincent, U2, Young Thug, Zayn, Injury Reserve)
/watch?v=aSUpgoYKZv0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=851;aSUpgoYKZv0;wifisfuneral - Boy Who Cried Wolf MIXTAPE REVIEW
/watch?v=cPIJXJZH1zk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=852;cPIJXJZH1zk;Bicep - Self-Titled ALBUM REVIEW
/watch?v=OlCJ_BlisoY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=853;OlCJ_BlisoY;Action Bronson - Blue Chips 7000 ALBUM REVIEW
